Date,Open,Close,High,Low,Volume
2014-11-13,119.30,114.84,120.00,114.55,62162512
2014-11-14,115.06,115.10,115.39,113.35,29848790
2014-11-17,115.44,114.25,115.63,113.13,22573052
2014-11-18,114.33,110.81,114.38,110.41,41097971
2014-11-19,109.83,108.82,110.68,107.22,46840584
2014-11-20,107.81,109.82,112.44,107.26,36489321
2014-11-21,113.21,110.73,113.50,110.44,27432207
2014-11-24,112.00,113.92,113.93,111.55,20645684
2014-11-25,114.94,113.47,115.17,112.33,23484800
2014-11-26,113.33,112.67,113.74,112.33,11832909
2014-11-28,113.14,111.64,113.23,111.11,8077842
2014-12-01,110.02,105.99,110.05,103.90,38464170
2014-12-02,107.35,109.89,110.00,106.61,18785046
2014-12-03,110.40,110.64,111.68,108.80,16221061
2014-12-04,110.10,109.17,110.50,108.91,10860303
2014-12-05,109.60,107.90,110.35,107.76,12148064
2014-12-08,105.97,105.07,107.40,104.21,19217254
2014-12-09,102.27,107.48,107.95,101.20,24866811
2014-12-10,107.09,103.88,107.38,103.51,18466661
2014-12-11,104.44,104.97,106.84,104.29,15684278
2014-12-12,104.70,105.11,107.45,104.18,14537588
2014-12-15,106.39,104.70,107.77,103.70,16521759
2014-12-16,103.75,105.77,107.68,103.70,21700589
2014-12-17,107.11,109.02,109.19,106.28,17311145
2014-12-18,110.58,109.25,111.20,108.26,22788099
2014-12-19,109.93,110.65,110.65,108.04,14857753
2014-12-22,110.63,108.77,110.98,108.53,13041238
2014-12-23,108.30,105.52,108.47,103.88,19096295
2014-12-24,105.68,105.95,107.21,105.60,5870358
2014-12-26,105.99,105.95,106.94,105.50,6529104
2014-12-29,105.95,105.98,107.66,105.64,8068606
2014-12-30,105.64,105.75,106.71,105.13,10205745
2014-12-31,106.46,103.94,106.47,103.69,10283426
2015-01-02,104.24,103.60,104.72,102.52,12303388
2015-01-05,102.76,101.00,103.02,99.90,18337015
2015-01-06,101.25,103.32,103.85,100.11,15720408
2015-01-07,104.59,102.13,104.74,102.03,11052156
2015-01-08,102.95,105.03,105.34,102.68,12942054
2015-01-09,105.24,103.02,105.30,102.89,10222235
2015-01-12,103.20,101.62,103.36,101.21,7997243
2015-01-13,102.59,100.77,102.85,100.01,11294447
2015-01-14,99.28,99.58,100.18,98.06,17807989
2015-01-15,99.67,96.31,100.14,96.02,18260075
2015-01-16,96.09,96.89,97.80,95.52,13327946
2015-01-20,98.30,100.04,100.21,97.59,12105566
2015-01-21,100.75,103.29,103.86,100.32,15186903
2015-01-22,104.60,104.00,104.92,103.10,11432954
2015-01-23,104.02,103.11,105.20,103.02,9873817
2015-01-26,104.40,103.99,105.13,103.33,10664933
2015-01-27,102.89,102.94,103.57,100.58,15659923
2015-01-28,100.30,98.45,101.49,97.79,42144722
2015-01-29,90.53,89.81,90.74,87.36,76561394
2015-01-30,89.60,89.08,92.00,88.11,36806855
2015-02-02,91.13,90.13,91.66,88.61,18865339
2015-02-03,91.65,90.61,91.65,89.90,13512263
2015-02-04,90.99,90.00,91.88,89.48,14643641
2015-02-05,89.58,87.00,89.84,86.10,28926155
2015-02-06,87.11,85.68,87.40,85.42,17632088
2015-02-09,85.83,86.00,86.75,85.47,12109549
2015-02-10,87.01,87.26,87.47,86.52,12043343
2015-02-11,87.58,86.00,87.70,85.82,12391883
2015-02-12,85.60,87.10,88.30,85.55,15177782
2015-02-13,88.20,89.05,89.30,87.65,14665220
2015-02-17,88.78,86.85,88.99,86.70,15191655
2015-02-18,87.10,86.74,87.43,86.50,7422267
2015-02-19,86.81,86.89,87.87,86.71,7604050
2015-02-20,87.25,86.64,87.29,86.38,7821725
2015-02-23,86.51,85.47,86.68,85.25,9367921
2015-02-24,85.53,84.69,85.53,83.88,15846433
2015-02-25,84.38,86.19,86.83,84.36,13645741
2015-02-26,86.92,85.37,87.16,85.20,8763283
2015-02-27,85.95,85.12,86.56,85.00,8377156
2015-03-02,85.00,84.00,85.02,83.75,11213400
2015-03-03,82.95,81.58,83.25,80.03,39246079
2015-03-04,80.27,85.49,85.83,80.17,36607207
2015-03-05,85.75,86.10,86.27,84.01,18514791
2015-03-06,85.74,84.40,86.00,84.05,10673713
2015-03-09,84.35,82.53,84.35,81.48,17609246
2015-03-10,81.09,82.97,83.15,80.65,13804848
2015-03-11,83.00,81.99,83.38,81.19,12765558
2015-03-12,82.10,81.92,82.90,81.53,11229263
2015-03-13,81.80,81.86,81.92,80.77,12659615
2015-03-16,82.01,84.00,85.20,81.94,16903700
2015-03-17,84.01,84.50,85.10,83.51,17616665
2015-03-18,83.87,84.59,85.95,83.30,35652144
2015-03-19,85.11,85.74,87.04,85.00,30452838
2015-03-20,86.33,85.20,86.80,85.09,21177585
2015-03-23,85.25,84.25,85.53,84.21,11177574
2015-03-24,84.35,83.63,84.50,82.39,14539272
2015-03-25,83.94,83.75,84.48,82.67,13504201
2015-03-26,83.20,84.17,85.00,82.96,12202458
2015-03-27,84.78,84.58,85.15,83.34,9700837
2015-03-30,84.87,83.90,85.15,83.75,10017292
2015-03-31,83.64,83.24,84.45,83.20,11810261
2015-04-01,83.37,82.36,83.72,82.18,14895750
2015-04-02,82.88,82.28,83.00,81.25,19865973
2015-04-06,82.05,81.82,82.59,81.61,12806282
2015-04-07,81.94,82.21,82.95,81.88,9437842
2015-04-08,83.30,85.39,85.54,83.07,26151641
2015-04-09,87.03,86.14,87.69,85.20,27797554
2015-04-10,86.68,84.58,86.69,84.15,18295725
2015-04-13,85.16,84.28,85.71,83.82,15795443
2015-04-14,84.63,85.00,85.13,83.53,11813637
2015-04-15,85.08,84.67,85.36,84.16,12223923
2015-04-16,85.15,84.06,85.40,83.89,12042048
2015-04-17,83.08,81.90,83.25,81.61,22784114
2015-04-20,82.25,82.20,82.69,81.52,13469770
2015-04-21,82.86,82.42,82.92,82.14,10051731
2015-04-22,82.78,82.05,82.84,81.52,13309754
2015-04-23,81.88,82.28,82.75,81.62,11473229
2015-04-24,82.88,84.57,84.99,82.80,21056475
2015-04-27,85.53,84.90,86.27,84.65,17428252
2015-04-28,85.54,85.08,85.57,83.82,11105419
2015-04-29,84.06,82.45,84.40,81.64,21092473
2015-04-30,82.22,81.29,82.65,80.44,14204716
2015-05-01,81.03,81.17,82.25,80.11,17907774
2015-05-04,81.17,80.59,81.56,80.12,21537799
2015-05-05,80.44,79.54,80.90,77.77,32649819
2015-05-06,79.65,80.00,80.85,79.51,24933611
2015-05-07,88.83,86.00,89.29,84.91,69425825
2015-05-08,87.82,87.06,88.27,86.89,30136017
2015-05-11,86.70,86.72,87.67,86.06,19775461
2015-05-12,87.05,86.77,87.50,86.14,16072489
2015-05-13,87.08,87.53,88.47,87.00,19010374
2015-05-14,87.74,88.40,88.48,87.53,12082135
2015-05-15,88.51,88.46,88.96,88.05,13422362
2015-05-18,87.61,87.11,87.93,86.61,13487586
2015-05-19,86.99,88.21,88.80,86.47,20716303
2015-05-20,88.14,90.70,90.80,87.30,29801701
2015-05-21,91.35,93.88,94.77,90.92,40702107
2015-05-22,94.28,93.27,95.06,93.19,22176060
2015-05-26,93.65,92.52,93.92,91.55,15670677
2015-05-27,92.22,92.60,92.99,91.60,9505333
2015-05-28,91.69,90.95,91.93,90.58,14208633
2015-05-29,91.35,89.32,91.50,89.32,13888066
2015-06-01,90.09,90.78,90.99,89.49,9903610
2015-06-02,90.55,90.51,91.54,90.19,9863293
2015-06-03,90.73,90.79,91.04,89.90,9421776
2015-06-04,90.71,90.59,91.41,90.27,8682641
2015-06-05,90.46,90.71,91.60,90.46,11351204
2015-06-08,90.65,88.29,91.60,88.24,15690252
2015-06-09,88.04,87.58,88.18,86.12,16078009
2015-06-10,87.70,88.90,88.99,87.20,12549424
2015-06-11,89.03,87.21,89.48,87.10,13709684
2015-06-12,87.42,86.63,87.79,86.48,9972368
2015-06-15,86.30,86.12,87.17,86.05,10213275
2015-06-16,86.00,86.09,86.70,85.61,10973315
2015-06-17,86.58,86.80,87.80,86.48,10238999
2015-06-18,86.97,86.75,87.59,86.32,11731827
2015-06-19,86.51,85.74,86.60,85.17,10287124
2015-06-22,86.07,85.68,86.40,85.58,7145191
2015-06-23,85.98,85.08,86.34,84.83,11407507
2015-06-24,85.16,85.17,85.81,84.85,9433644
2015-06-25,85.47,85.24,85.60,84.90,8921481
2015-06-26,84.63,83.28,84.65,82.82,12665629
2015-06-29,81.64,81.07,82.88,80.80,15196308
2015-06-30,82.58,82.27,83.69,81.96,12624410
2015-07-01,82.60,82.46,83.00,81.99,5945338
2015-07-02,82.12,82.07,82.32,81.78,6759495
2015-07-06,80.56,80.23,81.50,80.12,11859683
2015-07-07,79.45,79.62,79.79,76.21,34219149
2015-07-08,76.58,77.94,78.79,76.22,22698611
2015-07-09,80.93,79.04,81.19,79.04,19775093
2015-07-10,81.13,80.30,81.20,79.84,11221859
2015-07-13,80.92,81.86,82.20,80.70,10346278
2015-07-14,81.58,81.50,82.02,81.13,7517161
2015-07-15,80.90,80.73,81.50,80.21,9511813
2015-07-16,81.39,81.53,82.00,80.90,8591570
2015-07-17,81.99,83.36,83.70,81.58,14499602
2015-07-20,83.56,82.67,83.68,82.05,8123121
2015-07-21,83.11,82.54,83.25,82.22,5750138
2015-07-22,82.16,84.15,84.75,82.00,11207318
2015-07-23,84.66,83.88,84.97,83.25,7443289
2015-07-24,85.17,83.02,85.38,82.65,8759200
2015-07-27,80.85,81.40,81.70,79.68,12178161
2015-07-28,80.67,80.56,80.80,79.25,12119416
2015-07-29,80.98,80.26,81.37,80.01,7175830
2015-07-30,80.11,79.96,80.64,79.45,6934278
2015-07-31,79.85,78.34,79.91,78.20,12685153
2015-08-03,78.20,77.99,78.50,77.11,9271488
2015-08-04,78.07,78.87,79.35,77.80,8499174
2015-08-05,79.59,79.82,80.42,79.48,7502200
2015-08-06,79.85,78.96,80.75,78.64,9296087
2015-08-07,79.65,78.82,80.20,78.66,8737916
2015-08-10,79.86,80.47,80.99,79.50,11272562
2015-08-11,79.48,77.34,80.00,76.15,22958112
2015-08-12,72.32,73.38,73.85,71.03,41176655
2015-08-13,74.00,75.11,76.73,73.66,23226118
2015-08-14,74.53,74.76,75.49,74.46,12364791
2015-08-17,74.85,75.19,75.24,74.16,12675436
2015-08-18,74.05,73.88,75.13,73.73,11151792
2015-08-19,73.15,73.12,73.56,72.81,18174173
2015-08-20,71.98,70.32,72.78,70.03,20993569
2015-08-21,69.32,68.18,70.66,68.18,29124133
2015-08-24,58.16,65.80,67.48,58.00,31370443
2015-08-25,68.84,68.57,70.33,67.49,29931626
2015-08-26,68.95,68.66,69.45,65.75,26384090
2015-08-27,70.84,70.84,71.59,70.02,18121837
2015-08-28,69.68,70.07,70.50,69.05,10604388
2015-08-31,69.18,66.12,69.30,66.02,18468552
2015-09-01,64.38,64.83,66.84,64.05,23461130
2015-09-02,65.69,65.54,66.00,64.97,13374519
2015-09-03,65.82,66.47,66.89,65.41,15800816
2015-09-04,65.41,63.91,65.57,63.34,18182729
2015-09-08,65.78,60.91,66.81,60.25,50306731
2015-09-09,62.73,64.04,64.67,62.53,33145635
2015-09-10,63.52,63.83,64.25,63.34,13280177
2015-09-11,63.37,64.63,64.79,62.70,17739310
2015-09-14,62.55,62.60,63.26,61.48,26757603
2015-09-15,61.45,64.85,65.36,61.11,29032080
2015-09-16,65.61,67.23,68.08,65.26,25798387
2015-09-17,66.41,66.00,66.65,65.60,16594076
2015-09-18,65.40,65.75,65.75,64.01,20117918
2015-09-21,65.38,63.90,66.40,62.96,22351152
2015-09-22,62.94,61.90,63.27,61.58,14895600
2015-09-23,61.96,60.00,62.30,59.68,22679848
2015-09-24,59.42,59.92,60.34,58.21,20638841
2015-09-25,60.63,59.24,60.84,58.92,17002977
2015-09-28,58.81,57.39,60.12,57.32,20657342
2015-09-29,57.30,57.82,58.65,57.20,16769820
2015-09-30,58.87,58.97,60.08,58.35,16765709
2015-10-01,59.50,58.87,59.83,58.23,8147124
2015-10-02,58.36,63.20,63.24,58.20,22352151
2015-10-05,63.47,63.93,64.78,62.20,13582918
2015-10-06,63.72,63.92,64.73,63.28,9617369
2015-10-07,64.84,66.28,66.66,64.38,15797378
2015-10-08,66.04,67.70,68.41,65.96,18665045
2015-10-09,68.20,68.71,69.45,67.31,14758656
2015-10-12,69.64,70.30,70.47,69.00,15544796
2015-10-13,69.49,69.68,70.32,68.38,13051831
2015-10-14,69.50,68.54,69.70,67.43,12283917
2015-10-15,69.34,71.78,72.44,69.26,18199651
2015-10-16,72.50,71.99,73.64,71.21,15950205
2015-10-19,71.80,72.65,73.00,71.52,10885831
2015-10-20,72.99,71.79,73.00,71.55,11089813
2015-10-21,71.66,69.48,71.79,68.89,16859702
2015-10-22,70.16,70.99,71.63,70.07,10804891
2015-10-23,73.98,75.62,75.76,72.84,22508967
2015-10-26,75.44,76.35,77.42,75.13,24784055
2015-10-27,82.11,79.44,82.79,78.25,50801808
2015-10-28,79.48,82.35,82.55,79.20,25018757
2015-10-29,81.97,82.22,82.53,80.82,16423146
2015-10-30,82.70,83.83,84.44,82.60,20733797
2015-11-02,83.52,84.35,84.83,82.75,13825598
2015-11-03,84.00,83.44,84.59,83.13,11640502
2015-11-04,84.45,85.40,85.60,84.03,23717360
2015-11-05,85.22,85.38,86.42,84.20,20640685
2015-11-06,85.53,83.61,86.35,80.77,38526480
2015-11-09,82.42,81.38,83.47,80.22,19084860
2015-11-10,81.10,81.43,82.43,79.62,21989844
2015-11-11,82.28,79.85,82.49,78.12,29623835
2015-11-12,78.99,78.76,80.50,78.45,18833597
2015-11-13,77.15,75.85,78.00,75.64,24225785
2015-11-16,75.83,78.30,78.75,75.77,17041841
2015-11-17,78.90,78.13,79.14,77.47,12470586
2015-11-18,78.25,77.69,78.31,76.15,16734514
2015-11-19,78.06,77.87,79.15,77.40,15689560
2015-11-20,78.44,79.95,80.79,78.40,21024028
2015-11-23,80.45,81.31,82.19,79.97,18763944
2015-11-24,80.85,80.86,81.11,79.27,15280532
2015-11-25,80.91,81.71,82.68,80.82,16329910
2015-11-27,80.57,81.38,81.41,79.28,12600339
2015-11-30,81.50,84.08,84.47,81.38,97884086
2015-12-01,83.77,84.00,84.39,83.50,26215997
2015-12-02,84.27,85.00,85.82,84.25,36609078
2015-12-03,85.05,82.59,85.10,82.10,23022687
2015-12-04,82.58,84.85,85.00,82.42,15552723
2015-12-07,84.80,84.76,85.13,84.20,11874979
2015-12-08,82.77,84.38,84.67,82.61,14661649
2015-12-09,84.37,83.42,85.20,82.97,21912042
2015-12-10,83.34,84.33,84.34,82.85,10464228
2015-12-11,82.85,79.74,83.05,79.42,20789918
2015-12-14,80.15,80.57,80.76,78.99,12074881
2015-12-15,81.06,82.49,83.39,80.90,13052529
2015-12-16,83.30,84.63,85.05,83.00,16573779
2015-12-17,85.00,83.56,85.32,82.85,12998985
2015-12-18,83.20,82.65,83.75,82.03,12168392
2015-12-21,83.15,82.87,83.73,82.43,8093551
2015-12-22,82.89,84.84,85.10,82.89,12777796
2015-12-23,85.05,84.80,85.09,83.72,11238023
2015-12-24,84.56,83.71,84.80,83.41,3775327
2015-12-28,82.56,82.14,82.75,81.52,9318765
2015-12-29,82.50,83.26,83.51,82.41,6942446
2015-12-30,82.95,81.68,83.11,81.50,6982019
2015-12-31,81.48,81.27,82.17,81.25,6744307
2016-01-04,78.18,76.69,78.31,75.18,23057981
2016-01-05,77.92,78.63,78.68,77.26,14256391
2016-01-06,77.12,77.33,78.49,76.97,11565711
2016-01-07,73.29,72.72,75.50,71.54,27282890
2016-01-08,74.33,70.80,74.66,70.67,20813177
2016-01-11,71.29,69.92,71.73,69.02,16959689
2016-01-12,71.45,72.68,72.77,71.00,13451976
2016-01-13,72.77,70.29,73.24,70.22,12467328
2016-01-14,70.29,72.25,72.72,68.27,17718647
2016-01-15,68.70,69.59,71.00,67.54,20719795
2016-01-19,71.94,70.13,72.31,69.81,17417779
2016-01-20,68.03,68.71,69.11,65.34,19451536
2016-01-21,68.78,70.72,71.65,67.14,16563667
2016-01-22,72.51,70.37,73.34,69.89,15831052
2016-01-25,70.80,69.72,70.80,69.02,14782202
2016-01-26,69.01,69.77,70.19,68.88,11468135
2016-01-27,69.96,69.54,71.42,68.75,18235002
2016-01-28,72.55,66.92,73.15,66.67,33155477
2016-01-29,67.98,67.03,68.93,65.40,25587578
2016-02-01,66.50,67.03,67.70,65.35,16212602
2016-02-02,67.05,65.09,67.74,64.66,19148876
2016-02-03,65.60,63.44,65.73,60.87,31916760
2016-02-04,64.33,64.86,65.72,63.10,22910795
2016-02-05,64.71,62.64,64.86,62.18,12841443
2016-02-08,60.90,61.10,62.05,60.45,16155286
2016-02-09,60.11,61.39,62.22,59.25,12737867
2016-02-10,61.90,61.78,63.09,60.87,8997243
2016-02-11,60.25,60.57,61.63,59.85,15007002
2016-02-12,61.27,60.89,62.78,60.28,13666786
2016-02-16,64.42,66.29,66.89,64.04,21725913
2016-02-17,67.17,66.38,67.39,65.68,14455065
2016-02-18,67.00,66.52,68.50,66.23,14546878
2016-02-19,66.80,67.28,67.75,66.09,12333347
2016-02-22,68.30,68.84,69.53,67.98,13404963
2016-02-23,68.50,66.97,68.66,66.47,12929767
2016-02-24,66.17,67.23,67.69,65.21,10775775
2016-02-25,65.67,66.66,66.72,64.66,14678010
2016-02-26,68.09,66.91,68.83,66.86,12079803
2016-02-29,67.64,68.81,70.58,67.56,17983242
2016-03-01,70.02,70.86,71.84,69.86,14005120
2016-03-02,72.04,71.25,72.04,70.75,10501057
2016-03-03,71.31,71.02,72.59,70.46,11595213
2016-03-04,70.96,72.22,72.96,70.72,10762945
2016-03-07,72.20,72.89,73.98,72.00,11243277
2016-03-08,72.40,71.07,72.65,70.96,8669134
2016-03-09,71.59,72.43,72.61,70.68,7282257
2016-03-10,72.50,71.97,73.05,70.61,11247668
2016-03-11,72.58,74.01,74.01,72.22,11217531
2016-03-14,74.01,73.35,74.42,72.89,11069651
2016-03-15,72.62,72.23,72.84,71.75,8373021
2016-03-16,72.01,73.50,73.66,71.86,7700551
2016-03-17,73.76,74.25,74.37,73.51,3160249
2016-03-18,74.97,76.25,76.30,74.71,13350092
2016-03-21,77.09,78.11,79.68,76.94,15492140
2016-03-22,77.00,78.18,78.55,76.91,9146958
2016-03-23,78.16,76.56,78.98,76.15,10806239
2016-03-24,75.15,75.86,76.15,73.53,8833087
2016-03-28,76.45,76.48,76.89,74.90,6081751
2016-03-29,75.60,78.08,78.24,75.57,12533633
2016-03-30,79.01,78.86,79.55,78.54,10695134
2016-03-31,78.50,79.03,79.84,78.41,11318226
2016-04-01,78.24,78.73,79.02,78.20,9261414
2016-04-04,78.33,79.08,79.55,78.32,9816080
2016-04-05,78.20,77.32,78.30,76.91,9601972
2016-04-06,77.30,78.68,79.15,77.19,9066283
2016-04-07,77.60,77.61,78.60,77.18,10937309
2016-04-08,78.27,77.47,78.76,76.62,8400433
2016-04-11,78.07,77.71,78.59,77.43,7896352
2016-04-12,78.00,77.86,78.24,76.87,7113401
2016-04-13,78.74,79.64,79.72,78.50,14147655
2016-04-14,79.31,79.61,79.86,78.36,12610954
2016-04-15,79.45,78.97,79.75,78.46,11707500
2016-04-18,78.52,79.01,79.12,77.71,7765640
2016-04-19,79.20,79.46,80.48,78.47,14741162
2016-04-20,79.00,81.21,81.74,78.99,14911832
2016-04-21,81.08,80.78,81.78,80.20,8817608
2016-04-22,80.12,79.89,85.89,79.16,8648189
2016-04-25,79.80,78.84,79.84,78.68,9205564
2016-04-26,78.85,78.61,79.56,77.80,9631578
2016-04-27,78.30,77.65,78.62,76.57,11490555
2016-04-28,77.65,76.40,77.90,76.09,9958400
2016-04-29,76.81,76.94,77.28,75.66,10124220
2016-05-02,76.89,76.61,77.00,75.94,7716288
